schema_name,table_name,column_name,data_type,nullable,constraint_type,foreign_table,index_name
public,_planetscale_import,ts,bigint,NOT NULL,PRIMARY KEY,,_planetscale_import_pkey
public,_planetscale_import,status,character varying(255),NULL,,,
public,activities,id,uuid,NOT NULL,PRIMARY KEY,,activities_pkey
public,activities,id,uuid,NOT NULL,PRIMARY KEY,,activities_not_archived_idx
public,activities,section_id,uuid,NOT NULL,UNIQUE,,idx_activities_section_main_active_cover
public,activities,section_id,uuid,NOT NULL,UNIQUE,,activities_section_id_idx
public,activities,section_id,uuid,NOT NULL,UNIQUE,,activities_section_id_order_index_key
public,activities,section_id,uuid,NOT NULL,FOREIGN KEY,public.sections,activities_section_id_idx
public,activities,section_id,uuid,NOT NULL,FOREIGN KEY,public.sections,activities_section_id_order_index_key
public,activities,section_id,uuid,NOT NULL,FOREIGN KEY,public.sections,idx_activities_section_main_active_cover
public,activities,order_index,integer,NOT NULL,UNIQUE,,activities_section_id_order_index_key
public,activities,order_index,integer,NOT NULL,UNIQUE,,idx_activities_section_main_active_cover
public,activities,metadata,jsonb,NOT NULL,,,
public,activities,track_type,text,NOT NULL,,,
public,activities,scenario_id,uuid,NOT NULL,FOREIGN KEY,public.speak_scenarios,
public,activities,archived_at,timestamp with time zone,NULL,,,
public,activities,inserted_at,timestamp with time zone,NOT NULL,,,
public,activities,updated_at,timestamp with time zone,NOT NULL,,,
public,activity_reports,id,uuid,NOT NULL,PRIMARY KEY,,activity_reports_pkey
public,activity_reports,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,activity_reports,scenario_id,uuid,NOT NULL,FOREIGN KEY,public.speak_scenarios,
public,activity_reports,question_data,jsonb,NOT NULL,,,
public,activity_reports,reasons,jsonb,NOT NULL,,,
public,activity_reports,inserted_at,timestamp with time zone,NOT NULL,,,
public,activity_set_members,id,uuid,NOT NULL,PRIMARY KEY,,activity_set_members_pkey
public,activity_set_members,activity_set_id,uuid,NOT NULL,FOREIGN KEY,public.activity_sets,
public,activity_set_members,scenario_id,uuid,NULL,FOREIGN KEY,public.speak_scenarios,unique_unarchived_scenario
public,activity_set_members,scenario_id,uuid,NULL,,,unique_unarchived_scenario
public,activity_set_members,worksheet_id,uuid,NULL,,,unique_unarchived_worksheet
public,activity_set_members,worksheet_id,uuid,NULL,FOREIGN KEY,public.skill_sheets,unique_unarchived_worksheet
public,activity_set_members,inserted_at,timestamp with time zone,NOT NULL,,,
public,activity_set_members,archived_at,timestamp with time zone,NULL,,,
public,activity_sets,id,uuid,NOT NULL,PRIMARY KEY,,activity_sets_pkey
public,activity_sets,description,text,NULL,,,
public,activity_sets,inserted_at,timestamp with time zone,NOT NULL,,,
public,activity_sets,updated_at,timestamp with time zone,NOT NULL,,,
public,activity_sets,archived_at,timestamp with time zone,NULL,,,
public,ad_group,ad_group_id,bigint,NULL,,,ad_group_ad_group_id_segments_date_idx
public,ad_group,ad_group_id,bigint,NULL,,,ad_group_ad_group_id_segments_date_segments_date1__airbyte__idx
public,ad_group,campaign_id,bigint,NULL,,,
public,ad_group,ad_group_name,character varying,NULL,,,
public,ad_group,segments_date,date,NULL,,,ad_group_ad_group_id_segments_date_idx
public,ad_group,segments_date,date,NULL,,,ad_group_ad_group_id_segments_date_segments_date1__airbyte__idx
public,ad_group,ad_group_campaign,character varying,NULL,,,
public,ad_group,metrics_cost_micros,bigint,NULL,,,
public,ad_group,ad_group_base_ad_group,character varying,NULL,,,
public,ad_group,_airbyte_raw_id,character varying(36),NOT NULL,,,ad_group__airbyte_raw_id_idx
public,ad_group,_airbyte_extracted_at,timestamp with time zone,NOT NULL,,,ad_group_ad_group_id_segments_date_segments_date1__airbyte__idx
public,ad_group,_airbyte_extracted_at,timestamp with time zone,NOT NULL,,,ad_group__airbyte_extracted_at_idx
public,ad_group,_airbyte_meta,jsonb,NOT NULL,,,
public,ad_group_ad,ad_group_id,bigint,NULL,,,ad_group_ad_ad_group_id_ad_group_ad_ad_id_segments_date_idx
public,ad_group_ad,ad_group_id,bigint,NULL,,,ad_group_ad_ad_group_id_ad_group_ad_ad_id_segments_date_seg_idx
public,ad_group_ad,segments_date,date,NULL,,,ad_group_ad_ad_group_id_ad_group_ad_ad_id_segments_date_idx
public,ad_group_ad,segments_date,date,NULL,,,ad_group_ad_ad_group_id_ad_group_ad_ad_id_segments_date_seg_idx
public,ad_group_ad,ad_group_ad_ad_id,bigint,NULL,,,ad_group_ad_ad_group_id_ad_group_ad_ad_id_segments_date_idx
public,ad_group_ad,ad_group_ad_ad_id,bigint,NULL,,,ad_group_ad_ad_group_id_ad_group_ad_ad_id_segments_date_seg_idx
public,ad_group_ad,ad_group_ad_status,character varying,NULL,,,
public,ad_group_ad,ad_group_ad_ad_name,character varying,NULL,,,
public,ad_group_ad,ad_group_ad_ad_group,character varying,NULL,,,
public,ad_group_ad,ad_group_ad_ad_hotel_ad,character varying,NULL,,,
public,ad_group_ad,ad_group_ad_ad_strength,character varying,NULL,,,
public,ad_group_ad,ad_group_ad_ad_local_ad_videos,jsonb,NULL,,,
public,ad_group_ad,_airbyte_raw_id,character varying(36),NOT NULL,,,ad_group_ad__airbyte_raw_id_idx
public,ad_group_ad,_airbyte_extracted_at,timestamp with time zone,NOT NULL,,,ad_group_ad__airbyte_extracted_at_idx
public,ad_group_ad,_airbyte_extracted_at,timestamp with time zone,NOT NULL,,,ad_group_ad_ad_group_id_ad_group_ad_ad_id_segments_date_seg_idx
public,ad_group_ad,_airbyte_meta,jsonb,NOT NULL,,,
public,ad_leads,id,uuid,NOT NULL,PRIMARY KEY,,ad_leads_pkey
public,ad_leads,inserted_at,timestamp with time zone,NOT NULL,,,
public,ad_leads,updated_at,timestamp with time zone,NOT NULL,,,
public,ad_leads,name,character varying(255),NULL,,,
public,ad_leads,phone_number,character varying(255),NULL,,,ad_leads_phone_number_index
public,ad_leads,grade,character varying(255),NULL,,,
public,ad_leads,school,character varying(255),NULL,,,
public,ad_leads,board,character varying(255),NULL,,,
public,ad_leads,fb_click_id,character varying(255),NULL,,,
public,ad_leads,google_click_id,character varying(255),NULL,,,
public,ad_leads,utm_term,character varying(255),NULL,,,
public,ad_leads,utm_campaign,character varying(255),NULL,,,
public,ad_leads,utm_medium,character varying(255),NULL,,,
public,ad_leads,utm_source,character varying(255),NULL,,,
public,ad_leads,utm_content,character varying(255),NULL,,,
public,ad_leads,customer_type,character varying(255),NULL,,,
public,ad_leads,will_pay,boolean,NULL,,,
public,ad_leads,usecase,character varying,NULL,,,
public,ad_leads,filled_by,character varying,NULL,,,
public,ad_leads,cookie,text,NULL,,,
public,ad_leads,redirected_from,text,NULL,,,
public,ad_leads,ip_address,inet,NULL,,,
public,ad_leads,user_agent,text,NULL,,,
public,ad_leads,city,text,NULL,,,
public,ad_leads,language,character varying(10),NULL,,,
public,ad_leads,school_fees,integer,NULL,,,
public,ads_insights,cpc,"numeric(38,9)",NULL,,,
public,ads_insights,cpm,"numeric(38,9)",NULL,,,
public,ads_insights,cpp,"numeric(38,9)",NULL,,,
public,ads_insights,ctr,"numeric(38,9)",NULL,,,
public,ads_insights,ad_id,character varying,NULL,,,
public,ads_insights,reach,bigint,NULL,,,
public,ads_insights,spend,"numeric(38,9)",NULL,,,
public,ads_insights,clicks,bigint,NULL,,,
public,ads_insights,actions,jsonb,NULL,,,
public,ads_insights,ad_name,character varying,NULL,,,
public,ads_insights,adset_id,character varying,NULL,,,
public,ads_insights,wish_bid,"numeric(38,9)",NULL,,,
public,ads_insights,date_stop,date,NULL,,,
public,ads_insights,frequency,"numeric(38,9)",NULL,,,
public,ads_insights,objective,character varying,NULL,,,
public,ads_insights,account_id,character varying,NULL,,,
public,ads_insights,adset_name,character varying,NULL,,,
public,ads_insights,date_start,date,NULL,,,
public,ads_insights,unique_ctr,"numeric(38,9)",NULL,,,
public,ads_insights,auction_bid,"numeric(38,9)",NULL,,,
public,ads_insights,buying_type,character varying,NULL,,,
public,ads_insights,campaign_id,character varying,NULL,,,
public,ads_insights,impressions,bigint,NULL,,,
public,ads_insights,website_ctr,jsonb,NULL,,,
public,ads_insights,account_name,character varying,NULL,,,
public,ads_insights,created_time,date,NULL,,,
public,ads_insights,social_spend,"numeric(38,9)",NULL,,,
public,ads_insights,updated_time,date,NULL,,,
public,ads_insights,action_values,jsonb,NULL,,,
public,ads_insights,campaign_name,character varying,NULL,,,
public,ads_insights,unique_clicks,bigint,NULL,,,
public,ads_insights,full_view_reach,"numeric(38,9)",NULL,,,
public,ads_insights,outbound_clicks,jsonb,NULL,,,
public,ads_insights,account_currency,character varying,NULL,,,
public,ads_insights,ad_click_actions,jsonb,NULL,,,
public,ads_insights,cost_per_ad_click,jsonb,NULL,,,
public,ads_insights,cost_per_thruplay,jsonb,NULL,,,
public,ads_insights,optimization_goal,character varying,NULL,,,
public,ads_insights,inline_link_clicks,bigint,NULL,,,
public,ads_insights,video_play_actions,jsonb,NULL,,,
public,ads_insights,attribution_setting,character varying,NULL,,,
public,ads_insights,outbound_clicks_ctr,jsonb,NULL,,,
public,ads_insights,conversion_lead_rate,"numeric(38,9)",NULL,,,
public,ads_insights,ad_impression_actions,jsonb,NULL,,,
public,ads_insights,cost_per_unique_click,"numeric(38,9)",NULL,,,
public,ads_insights,full_view_impressions,"numeric(38,9)",NULL,,,
public,ads_insights,inline_link_click_ctr,"numeric(38,9)",NULL,,,
public,ads_insights,unique_link_clicks_ctr,"numeric(38,9)",NULL,,,
public,ads_insights,unique_outbound_clicks,jsonb,NULL,,,
public,ads_insights,auction_competitiveness,"numeric(38,9)",NULL,,,
public,ads_insights,conversion_rate_ranking,character varying,NULL,,,
public,ads_insights,cost_per_outbound_click,jsonb,NULL,,,
public,ads_insights,engagement_rate_ranking,character varying,NULL,,,
public,ads_insights,cost_per_conversion_lead,"numeric(38,9)",NULL,,,
public,ads_insights,video_play_curve_actions,jsonb,NULL,,,
public,ads_insights,unique_inline_link_clicks,bigint,NULL,,,
public,ads_insights,video_p25_watched_actions,jsonb,NULL,,,
public,ads_insights,video_p50_watched_actions,jsonb,NULL,,,
public,ads_insights,video_p75_watched_actions,jsonb,NULL,,,
public,ads_insights,video_p95_watched_actions,jsonb,NULL,,,
public,ads_insights,auction_max_competitor_bid,"numeric(38,9)",NULL,,,
public,ads_insights,cost_per_15_sec_video_view,jsonb,NULL,,,
public,ads_insights,unique_outbound_clicks_ctr,jsonb,NULL,,,
public,ads_insights,video_p100_watched_actions,jsonb,NULL,,,
public,ads_insights,video_time_watched_actions,jsonb,NULL,,,
public,ads_insights,video_15_sec_watched_actions,jsonb,NULL,,,
public,ads_insights,video_30_sec_watched_actions,jsonb,NULL,,,
public,ads_insights,cost_per_unique_outbound_click,jsonb,NULL,,,
public,ads_insights,video_avg_time_watched_actions,jsonb,NULL,,,
public,ads_insights,video_play_retention_graph_actions,jsonb,NULL,,,
public,ads_insights,cost_per_2_sec_continuous_video_view,jsonb,NULL,,,
public,ads_insights,video_play_retention_0_to_15s_actions,jsonb,NULL,,,
public,ads_insights,video_continuous_2_sec_watched_actions,jsonb,NULL,,,
public,ads_insights,video_play_retention_20_to_60s_actions,jsonb,NULL,,,
public,ads_insights,_airbyte_raw_id,character varying(36),NOT NULL,,,ads_insights_airbyte_tmp__airbyte_raw_id_idx
public,ads_insights,_airbyte_extracted_at,timestamp with time zone,NOT NULL,,,ads_insights_airbyte_tmp__airbyte_extracted_at_idx
public,ads_insights,_airbyte_meta,jsonb,NOT NULL,,,
public,agent_roster,id,uuid,NOT NULL,PRIMARY KEY,,agent_roster_pkey
public,agent_roster,chatwoot_agent_id,integer,NOT NULL,UNIQUE,,agent_roster_chatwoot_agent_id_key
public,agent_roster,inserted_at,timestamp with time zone,NOT NULL,,,
public,agent_roster,updated_at,timestamp with time zone,NOT NULL,,,
public,agent_roster,type,text,NULL,,,
public,agent_roster,deactivated_at,timestamp with time zone,NULL,,,
public,agent_roster,working_today,boolean,NULL,,,
public,agent_roster,priority,numeric,NULL,,,
public,ai_providers,id,uuid,NOT NULL,PRIMARY KEY,,ai_providers_pkey
public,ai_providers,name,text,NOT NULL,UNIQUE,,ai_providers_name_key
public,ai_providers,inserted_at,timestamp with time zone,NOT NULL,,,
public,ai_providers,updated_at,timestamp with time zone,NOT NULL,,,
public,ai_providers,failure_count,integer,NOT NULL,,,
public,ai_providers,last_failure_at,timestamp with time zone,NULL,,,
public,ai_providers,failure_window_started_at,timestamp with time zone,NULL,,,
public,anon_user_mappings,id,uuid,NOT NULL,PRIMARY KEY,,anon_user_mappings_pkey
public,anon_user_mappings,anon_user_id,uuid,NOT NULL,UNIQUE,,anon_user_mappings_anon_user_id_key
public,anon_user_mappings,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,anon_user_mappings_user_id_idx
public,anon_user_mappings,inserted_at,timestamp with time zone,NOT NULL,,,
public,anon_user_mappings,updated_at,timestamp with time zone,NOT NULL,,,
public,anonymous_form_submissions,id,uuid,NOT NULL,PRIMARY KEY,,anonymous_form_submissions_pkey
public,anonymous_form_submissions,anonymous_user_id,uuid,NOT NULL,,,
public,anonymous_form_submissions,user_id,uuid,NULL,FOREIGN KEY,public.users,
public,anonymous_form_submissions,form_id,uuid,NOT NULL,FOREIGN KEY,public.forms,
public,anonymous_form_submissions,data,jsonb,NOT NULL,,,
public,anonymous_form_submissions,is_completed,boolean,NOT NULL,,,
public,anonymous_form_submissions,app_id,text,NOT NULL,,,
public,anonymous_form_submissions,inserted_at,timestamp with time zone,NOT NULL,,,
public,anonymous_form_submissions,updated_at,timestamp with time zone,NOT NULL,,,
public,answer_status_enum,value,text,NOT NULL,PRIMARY KEY,,answer_status_enum_pkey
public,answer_status_enum,description,text,NULL,,,
public,app_event_logs,id,uuid,NOT NULL,PRIMARY KEY,,app_event_logs_pkey
public,app_event_logs,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,app_event_logs,source,text,NOT NULL,,,
public,app_event_logs,event_name,text,NOT NULL,,,event_name_index
public,app_event_logs,properties,jsonb,NULL,,,
public,app_event_logs,inserted_at,timestamp with time zone,NOT NULL,,,
public,app_notification_banners,id,uuid,NOT NULL,PRIMARY KEY,,app_notification_banners_pkey
public,app_notification_banners,started_at,timestamp with time zone,NOT NULL,,,
public,app_notification_banners,ended_at,timestamp with time zone,NULL,,,
public,app_notification_banners,message,text,NOT NULL,,,
public,app_open_logs,user_id,uuid,NULL,FOREIGN KEY,public.users,app_open_logs_user_id_idx
public,app_open_logs,anon_user_id,uuid,NULL,,,
public,app_open_logs,app_id,text,NULL,,,
public,app_open_logs,version,text,NULL,,,
public,app_open_logs,build,integer,NULL,,,
public,app_open_logs,platform,text,NULL,,,
public,app_open_logs,update_id,text,NULL,,,
public,app_open_logs,inserted_at,timestamp with time zone,NOT NULL,,,app_open_logs_inserted_at_idx
public,artifacts,id,uuid,NOT NULL,PRIMARY KEY,,artifacts_pkey
public,artifacts,type,text,NOT NULL,,,
public,artifacts,content,jsonb,NOT NULL,,,
public,artifacts,client_data,jsonb,NULL,,,
public,artifacts,status,text,NOT NULL,,,
public,artifacts,terminated_at,timestamp with time zone,NULL,,,
public,artifacts,inserted_at,timestamp with time zone,NOT NULL,,,
public,artifacts,updated_at,timestamp with time zone,NOT NULL,,,
public,assignments,id,uuid,NOT NULL,PRIMARY KEY,,assignments_pkey
public,assignments,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,assignments_user_id_idx
public,assignments,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,assignments_user_id_completed_at_archived_at_index
public,assignments,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,assignments_user_id_scenario_id_completed_at_index
public,assignments,scenario_id,uuid,NULL,,,assignments_user_id_scenario_id_completed_at_index
public,assignments,scenario_id,uuid,NULL,FOREIGN KEY,public.speak_scenarios,assignments_user_id_scenario_id_completed_at_index
public,assignments,scenario_id,uuid,NULL,FOREIGN KEY,public.speak_scenarios,assignments_scenario_id_completed_at_index
public,assignments,scenario_id,uuid,NULL,,,assignments_scenario_id_completed_at_index
public,assignments,inserted_at,timestamp with time zone,NOT NULL,,,
public,assignments,worksheet_id,uuid,NULL,,,
public,assignments,worksheet_id,uuid,NULL,FOREIGN KEY,public.skill_sheets,
public,assignments,assigned_for_date,date,NOT NULL,,,
public,assignments,is_auto_assigned,boolean,NULL,,,
public,assignments,completed_at,timestamp with time zone,NULL,,,assignments_user_id_scenario_id_completed_at_index
public,assignments,completed_at,timestamp with time zone,NULL,,,assignments_user_id_completed_at_archived_at_index
public,assignments,completed_at,timestamp with time zone,NULL,,,assignments_scenario_id_completed_at_index
public,assignments,completed_at,timestamp with time zone,NULL,,,assignments_completed_at_index
public,assignments,archived_at,timestamp with time zone,NULL,,,assignments_user_id_completed_at_archived_at_index
public,assignments,updated_at,timestamp with time zone,NULL,,,
public,assignments,updated_by,uuid,NULL,FOREIGN KEY,public.users,
public,assignments,source,text,NULL,,,assignments_source_index
public,auto_assignments,id,uuid,NOT NULL,PRIMARY KEY,,auto_assignments_pkey
public,auto_assignments,persona,character varying(255),NOT NULL,,,unique_aa_persona_scenario
public,auto_assignments,index,integer,NOT NULL,,,
public,auto_assignments,scenario_id,uuid,NULL,,,unique_aa_persona_scenario
public,auto_assignments,scenario_id,uuid,NULL,FOREIGN KEY,public.speak_scenarios,unique_aa_persona_scenario
public,auto_assignments,worksheet_id,uuid,NULL,FOREIGN KEY,public.skill_sheets,
public,auto_assignments,worksheet_id,uuid,NULL,,,
public,auto_assignments,worksheet_id,uuid,NULL,,,
public,auto_assignments,archived_at,timestamp with time zone,NULL,,,
public,auto_assignments,inserted_at,timestamp with time zone,NOT NULL,,,
public,auto_assignments,updated_at,timestamp with time zone,NOT NULL,,,
public,awsdms_apply_exceptions,TASK_NAME,character varying(128),NOT NULL,,,
public,awsdms_apply_exceptions,TABLE_OWNER,character varying(128),NOT NULL,,,
public,awsdms_apply_exceptions,TABLE_NAME,character varying(128),NOT NULL,,,
public,awsdms_apply_exceptions,ERROR_TIME,timestamp without time zone,NOT NULL,,,
public,awsdms_apply_exceptions,STATEMENT,text,NOT NULL,,,
public,awsdms_apply_exceptions,ERROR,text,NOT NULL,,,
public,awsdms_changes275295C83F0008B1,seq,integer,NOT NULL,PRIMARY KEY,,awsdms_changes275295C83F0008B1_pkey
public,awsdms_changes275295C83F0008B1,col1,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col2,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col3,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col4,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col5,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col6,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col7,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col8,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col9,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col10,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col11,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col12,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col13,character varying(32768),NULL,,,
public,awsdms_changes275295C83F0008B1,col14,character varying(37),NULL,,,
public,awsdms_changes275295C83F0008B1,col15,character varying(37),NULL,,,
public,awsdms_changes275295C83F0008B1,col16,character varying(37),NULL,,,
public,awsdms_changes275295C83F0008B1,col17,character varying(37),NULL,,,
public,awsdms_changes275295C83F0008B1,col18,character varying(37),NULL,,,
public,awsdms_changes275295C83F0008B1,col19,character varying(37),NULL,,,
public,awsdms_changes275295C83F0008B1,col20,character varying(37),NULL,,,
public,awsdms_changes275295C83F0008B1,col21,character varying(37),NULL,,,
public,awsdms_changes275295C83F0008B1,col22,character varying(20),NULL,,,
public,awsdms_changes275295C83F0008B1,col23,character varying(20),NULL,,,
public,awsdms_changes275295C83F0008B1,col24,character varying(20),NULL,,,
public,awsdms_changes275295C83F0008B1,col25,text,NULL,,,
public,awsdms_changes275295C83F0008B1,col26,text,NULL,,,
public,awsdms_changes275295C83F0008B1,col27,text,NULL,,,
public,awsdms_changes275295C83F0008B1,col28,text,NULL,,,
public,awsdms_changes275295C83F0008B1,seg1,character varying(20),NULL,,,
public,awsdms_changesB18440767B824F56,seq,integer,NOT NULL,PRIMARY KEY,,awsdms_changesB18440767B824F56_pkey
public,awsdms_changesB18440767B824F56,col1,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col2,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col3,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col4,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col5,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col6,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col7,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col8,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col9,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col10,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col11,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col12,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col13,character varying(32768),NULL,,,
public,awsdms_changesB18440767B824F56,col14,character varying(37),NULL,,,
public,awsdms_changesB18440767B824F56,col15,character varying(37),NULL,,,
public,awsdms_changesB18440767B824F56,col16,character varying(37),NULL,,,
public,awsdms_changesB18440767B824F56,col17,character varying(37),NULL,,,
public,awsdms_changesB18440767B824F56,col18,character varying(37),NULL,,,
public,awsdms_changesB18440767B824F56,col19,character varying(37),NULL,,,
public,awsdms_changesB18440767B824F56,col20,character varying(37),NULL,,,
public,awsdms_changesB18440767B824F56,col21,character varying(37),NULL,,,
public,awsdms_changesB18440767B824F56,col22,character varying(20),NULL,,,
public,awsdms_changesB18440767B824F56,col23,character varying(20),NULL,,,
public,awsdms_changesB18440767B824F56,col24,character varying(20),NULL,,,
public,awsdms_changesB18440767B824F56,col25,text,NULL,,,
public,awsdms_changesB18440767B824F56,col26,text,NULL,,,
public,awsdms_changesB18440767B824F56,col27,text,NULL,,,
public,awsdms_changesB18440767B824F56,col28,text,NULL,,,
public,awsdms_changesB18440767B824F56,seg1,character varying(20),NULL,,,
public,callback_logs,id,uuid,NOT NULL,PRIMARY KEY,,callback_logs_pkey
public,callback_logs,family_id,uuid,NOT NULL,FOREIGN KEY,public.families,
public,callback_logs,called_at,timestamp with time zone,NULL,,,
public,callback_logs,inserted_at,timestamp with time zone,NOT NULL,,,
public,callback_logs,updated_at,timestamp with time zone,NOT NULL,,,
public,cart,id,uuid,NOT NULL,PRIMARY KEY,,cart_pkey
public,cart,product_id,uuid,NOT NULL,FOREIGN KEY,public.products,
public,cart,inserted_at,timestamp with time zone,NOT NULL,,,
public,cart,updated_at,timestamp with time zone,NOT NULL,,,
public,cart,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,
public,cart,processed_at,timestamp with time zone,NULL,,,
public,chapters,id,uuid,NOT NULL,PRIMARY KEY,,chapters_pkey
public,chapters,name,character varying(255),NOT NULL,,,
public,chapters,grade,character varying(255),NOT NULL,,,chapters_grade_subject_number_curriculum_index
public,chapters,grade_number,integer,NOT NULL,,,
public,chapters,subject,character varying(255),NOT NULL,,,chapters_grade_subject_number_curriculum_index
public,chapters,number,integer,NOT NULL,,,chapters_grade_subject_number_curriculum_index
public,chapters,curriculum,character varying(255),NOT NULL,,,chapters_grade_subject_number_curriculum_index
public,chapters,country,character varying(255),NOT NULL,,,
public,chapters,inserted_at,timestamp with time zone,NOT NULL,,,
public,chapters,updated_at,timestamp with time zone,NOT NULL,,,
public,chapters,hidden,boolean,NULL,,,
public,chapters,priority,integer,NULL,,,
public,chapters,slug,character varying(255),NULL,,,
public,chat_logs,user_id,uuid,NOT NULL,FOREIGN KEY,public.users,chat_logs_user_id_idx
public,chat_logs,scenario_id,uuid,NOT NULL,FOREIGN KEY,public.speak_scenarios,chat_logs_scenario_id_idx
public,chat_logs,action,text,NOT NULL,,,chat_logs_action_idx
public,chat_logs,status,text,NOT NULL,,,chat_logs_status_idx
public,chat_logs,request,jsonb,NOT NULL,,,
public,chat_logs,response,jsonb,NOT NULL,,,
public,chat_logs,inserted_at,timestamp with time zone,NOT NULL,,,chat_logs_inserted_at_idx
public,chatwoot_conversation_audits,id,uuid,NOT NULL,PRIMARY KEY,,chatwoot_conversation_audits_pkey
public,chatwoot_conversation_audits,updated_at,timestamp with time zone,NOT NULL,,,
public,chatwoot_conversation_audits,inserted_at,timestamp with time zone,NOT NULL,,,
public,chatwoot_conversation_audits,conversation_id,integer,NOT NULL,,,
public,chatwoot_conversation_audits,data,jsonb,NOT NULL,,,
public,communication_opt_out,id,uuid,NOT NULL,PRIMARY KEY,,communication_opt_out_pkey
public,communication_opt_out,inserted_at,timestamp with time zone,NOT NULL,,,
public,communication_opt_out,updated_at,timestamp with time zone,NOT NULL,,,
public,communication_opt_out,data,jsonb,NULL,,,
public,communication_opt_out,phone_number,text,NOT NULL,,,communication_opt_out_phone_number_index
public,concept_activity_sets,id,uuid,NOT NULL,PRIMARY KEY,,concept_activity_sets_pkey
public,concept_activity_sets,inserted_at,timestamp with time zone,NOT NULL,,,
public,concept_activity_sets,updated_at,timestamp with time zone,NOT NULL,,,
public,concept_activity_sets,concept_id,uuid,NOT NULL,FOREIGN KEY,public.concepts,unique_non_archived_pre_post_test_per_concept
public,concept_activity_sets,type,text,NOT NULL,,,unique_non_archived_pre_post_test_per_concept
public,concept_activity_sets,scenario_id,uuid,NOT NULL,FOREIGN KEY,public.speak_scenarios,
public,concept_activity_sets,index,integer,NOT NULL,,,
public,concept_activity_sets,archived_at,timestamp with time zone,NULL,,,
public,concepts,id,uuid,NOT NULL,PRIMARY KEY,,concepts_pkey
public,concepts,inserted_at,timestamp with time zone,NOT NULL,,,
public,concepts,updated_at,timestamp with time zone,NOT NULL,,,
public,concepts,name,text,NOT NULL,,,
public,concepts,archived_at,timestamp with time zone,NULL,,,
public,concepts,evaluation_prompt_id,uuid,NULL,FOREIGN KEY,public.prompts,
public,concepts,evaluation_prompt_vars,jsonb,NULL,,,
public,concepts,passing_percentage,integer,NULL,,,
public,concepts,skip_pattern,jsonb,NULL,,,
public,concepts,metadata,jsonb,NOT NULL,,,
public,contact_logs,id,uuid,NOT NULL,PRIMARY KEY,,chatwoot_logs_pkey
public,contact_logs,inserted_at,timestamp with time zone,NOT NULL,,,
public,contact_logs,updated_at,timestamp with time zone,NOT NULL,,,
public,contact_logs,agent_id,integer,NOT NULL,,,
public,contact_logs,conversation_id,integer,NOT NULL,,,
public,contact_logs,type,text,NOT NULL,,,
public,contact_logs,reminder_at,timestamp with time zone,NULL,,,
public,contact_logs,percentage,integer,NULL,,,
public,contact_logs,comment,text,NULL,,,
public,course_config,id,uuid,NOT NULL,PRIMARY KEY,,course_config_pkey
public,course_config,key,text,NOT NULL,UNIQUE,,course_config_key_key
public,course_config,value,jsonb,NOT NULL,,,
public,course_config,archived_at,timestamp with time zone,NULL,,,
public,course_config,inserted_at,timestamp with time zone,NOT NULL,,,
public,course_config,updated_at,timestamp with time zone,NOT NULL,,,
public,courses,id,uuid,NOT NULL,PRIMARY KEY,,courses_pkey
public,courses,inserted_at,timestamp with time zone,NOT NULL,,,
public,courses,updated_at,timestamp with time zone,NOT NULL,,,
public,courses,details,jsonb,NOT NULL,,,
public,courses,name,text,NOT NULL,,,
public,courses,archived_at,timestamp with time zone,NULL,,,
public,courses,slug,text,NULL,UNIQUE,,courses_slug_key
public,courses,channel,text,NULL,,,
